LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,PAY_AVG,PAY_MAX,LATE_COUNT,TOTAL_BILL,TOTAL_PAY,PAY_BILL_RATIO,UTIL_RATE,default_actual,default_predicted,prob_default,prediction_status
10000.0,1,2,1,58,2,2,2,2,2,0,8857.0,9964.0,9654.0,10348.0,10044.0,10009.0,1400.0,0.0,1000.0,0.0,515.0,344.0,1.6666666666666667,2,5,58876.0,3259.0,0.05535362456688634,0.8857,1,1,0.89124477,True Positive
30000.0,2,3,1,67,1,2,0,0,0,0,30734.0,28092.0,29112.0,29555.0,28536.0,29252.0,0.0,1800.0,1200.0,1083.0,1200.0,1250.0,0.5,2,2,175281.0,6533.0,0.037271581061267336,1.0244666666666666,0,1,0.6532318,False Positive
240000.0,2,2,1,37,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5,1,1,0.0,0.0,0.0,0.0,0,1,0.64493394,False Positive
350000.0,1,1,2,34,0,0,0,0,0,0,259524.0,213822.0,220211.0,225601.0,105586.0,111276.0,8432.0,9000.0,9500.0,10000.0,7000.0,10000.0,0.0,0,0,1136020.0,53932.0,0.047474516293727224,0.7414971428571429,0,0,0.18621838,True Negative
390000.0,1,1,1,29,-2,-2,-2,-2,-2,-2,570.0,2681.0,1186.0,1944.0,4966.0,2973.0,2691.0,1191.0,1948.0,4987.0,2982.0,15546.0,-2.0,-2,0,14320.0,29345.0,2.049231843575419,0.0014615384615384616,0,0,0.28419074,True Negative
30000.0,2,2,2,37,3,2,2,0,0,0,29657.0,30320.0,28991.0,29066.0,29340.0,30786.0,1763.0,0.0,1178.0,1223.0,2435.0,1200.0,1.1666666666666667,3,3,178160.0,7799.0,0.043775258194881005,0.9885666666666667,1,1,0.8795201,True Positive
150000.0,1,1,2,41,-1,2,-1,-1,-1,-1,1980.0,990.0,990.0,990.0,990.0,1980.0,0.0,990.0,990.0,990.0,1980.0,0.0,-0.5,2,1,7920.0,4950.0,0.625,0.0132,0,1,0.61013395,False Positive
400000.0,2,2,1,44,1,-2,-1,-1,-1,-1,0.0,0.0,1228.0,3405.0,961.0,-251.0,0.0,1228.0,3405.0,961.0,0.0,0.0,-0.8333333333333334,1,1,5343.0,5594.0,1.0469773535466966,0.0,0,0,0.427394,True Negative
430000.0,1,1,1,40,-1,-1,-1,-1,-1,-1,6112.0,10548.0,31401.0,417588.0,3414.0,4761.0,10590.0,31448.0,417588.0,3414.0,4761.0,15331.0,-1.0,-1,0,473824.0,483132.0,1.0196444249341527,0.014213953488372092,0,0,0.13882461,True Negative
200000.0,2,1,2,31,-2,-2,-2,-2,-2,-2,10742.0,165.0,1295.0,0.0,0.0,0.0,165.0,1295.0,0.0,0.0,0.0,0.0,-2.0,-2,0,12202.0,1460.0,0.11965251598098672,0.05371,0,0,0.25794074,True Negative
210000.0,1,2,1,39,-1,-1,-1,-1,-1,-1,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0,-1.0,-1,0,8658.0,8658.0,1.0,0.006871428571428572,0,0,0.3887153,True Negative
270000.0,1,1,1,37,0,0,0,0,0,0,174532.0,167536.0,171865.0,176167.0,105523.0,45258.0,6900.0,7900.0,8800.0,4700.0,2100.0,60000.0,0.0,0,0,840881.0,90400.0,0.1075062939940372,0.6464148148148148,1,0,0.18020104,False Negative
80000.0,2,1,2,29,0,0,0,0,0,2,19833.0,21192.0,22842.0,24147.0,29133.0,28532.0,2000.0,2000.0,2000.0,5394.0,0.0,5000.0,0.3333333333333333,2,1,145679.0,16394.0,0.11253509428263511,0.2479125,0,0,0.44098333,True Negative
320000.0,2,1,2,34,-2,-2,-2,-2,-2,-2,-532.0,-532.0,-528.0,-1336.0,-1336.0,-1336.0,0.0,4.0,0.0,0.0,0.0,0.0,-2.0,-2,0,-5600.0,4.0,0.0,0.0,0,1,0.6256814,False Positive
330000.0,2,2,2,29,0,0,0,0,-1,-1,49549.0,133957.0,128212.0,79407.0,8875.0,49880.0,90000.0,3000.0,5000.0,8875.0,49880.0,519.0,-0.3333333333333333,0,0,449880.0,157274.0,0.3495910020449898,0.15014848484848484,0,0,0.10133673,True Negative
140000.0,2,2,2,38,0,0,0,0,0,0,139001.0,141453.0,132415.0,130305.0,79775.0,74462.0,4826.0,8000.0,3100.0,3000.0,5417.0,0.0,0.0,0,0,697411.0,24343.0,0.034904812226936484,0.9928642857142858,0,0,0.380479,True Negative
100000.0,2,2,1,29,0,0,0,0,0,0,118008.0,116686.0,113939.0,111079.0,107257.0,105377.0,5614.0,5600.0,5500.0,4500.0,5000.0,6000.0,0.0,0,0,672346.0,32214.0,0.04791283059615139,1.18008,0,0,0.2996397,True Negative
70000.0,2,2,2,23,0,0,0,0,0,0,49605.0,51804.0,53041.0,55150.0,57098.0,59141.0,3000.0,2700.0,3000.0,3000.0,3000.0,4700.0,0.0,0,0,325839.0,19400.0,0.05953860648970811,0.7086428571428571,0,0,0.24509151,True Negative
30000.0,2,3,2,28,0,0,0,0,-1,-1,25354.0,24826.0,25412.0,21658.0,980.0,55.0,1650.0,1200.0,1000.0,1000.0,55.0,0.0,-0.3333333333333333,0,0,98285.0,4905.0,0.04990588594393855,0.8451333333333333,0,0,0.40136066,True Negative
180000.0,1,1,2,33,0,0,2,0,0,0,33331.0,35311.0,31648.0,23461.0,20671.0,17122.0,5317.0,23.0,208.0,10.0,51.0,0.0,0.3333333333333333,2,1,161544.0,5609.0,0.034721190511563416,0.1851722222222222,0,0,0.45703936,True Negative
200000.0,2,1,2,28,0,0,0,0,0,0,106519.0,107255.0,111522.0,114171.0,115777.0,118749.0,4000.0,6000.0,6000.0,5000.0,5000.0,11500.0,0.0,0,0,673993.0,37500.0,0.05563856004439215,0.532595,0,0,0.13825843,True Negative
50000.0,2,2,1,22,0,0,2,0,0,0,25561.0,26951.0,26570.0,28085.0,27009.0,28142.0,2134.0,1000.0,2001.0,910.0,1510.0,500.0,0.3333333333333333,2,1,162318.0,8055.0,0.04962481055705467,0.51122,0,0,0.46914163,True Negative
110000.0,2,1,2,24,0,0,2,2,0,0,9334.0,108868.0,96998.0,94480.0,90860.0,85529.0,100082.0,4200.0,0.0,3000.0,3140.0,4900.0,0.6666666666666666,2,2,486069.0,115322.0,0.23725438157957,0.08485454545454546,0,0,0.36759335,True Negative
50000.0,2,3,1,47,0,0,0,0,2,0,29336.0,30502.0,31161.0,25294.0,24843.0,19576.0,1641.0,1300.0,1629.0,0.0,1000.0,1007.0,0.3333333333333333,2,1,160712.0,6577.0,0.04092413758773458,0.58672,0,1,0.5108998,False Positive
90000.0,2,2,2,28,0,0,0,0,0,-2,81553.0,39759.0,29601.0,20650.0,0.0,0.0,2000.0,1396.0,1050.0,0.0,0.0,0.0,-0.3333333333333333,0,0,171563.0,4446.0,0.025914678572885763,0.9061444444444444,0,0,0.39595824,True Negative
50000.0,2,3,1,51,0,0,0,0,0,0,22000.0,20454.0,21899.0,20895.0,11241.0,-861.0,2000.0,2100.0,2000.0,1000.0,0.0,39500.0,0.0,0,0,95628.0,46600.0,0.4873049734387418,0.44,1,0,0.31250164,False Negative
240000.0,2,1,2,36,1,-1,0,0,0,0,0.0,18000.0,18485.0,17406.0,19345.0,21134.0,18000.0,2000.0,2000.0,2000.0,3000.0,2000.0,0.0,1,1,94370.0,29000.0,0.30730104906220196,0.0,0,0,0.33623308,True Negative
80000.0,2,2,3,36,0,0,0,0,0,0,63908.0,55028.0,44654.0,42464.0,38320.0,40586.0,10051.0,5013.0,3044.0,5006.0,5012.0,5046.0,0.0,0,0,284960.0,33172.0,0.1164093206064009,0.79885,0,0,0.19163935,True Negative
50000.0,1,2,2,30,0,0,0,0,0,0,22459.0,48535.0,49350.0,26499.0,21071.0,18713.0,26499.0,2248.0,1332.0,544.0,713.0,3703.0,0.0,0,0,186627.0,35039.0,0.18774882519678288,0.44918,0,0,0.20885272,True Negative
150000.0,1,1,2,37,0,0,0,0,0,0,45000.0,44386.0,46505.0,49103.0,51698.0,52549.0,3000.0,2500.0,3000.0,3000.0,1546.0,2000.0,0.0,0,0,289241.0,15046.0,0.05201890465044721,0.3,0,0,0.1462632,True Negative
230000.0,2,2,2,36,1,-2,-2,-2,-1,-1,2404.0,681.0,4048.0,0.0,5092.0,7452.0,687.0,4053.0,0.0,5092.0,7464.0,2485.0,-1.1666666666666667,1,1,19677.0,19781.0,1.005285358540428,0.010452173913043478,0,0,0.36051533,True Negative
260000.0,1,1,2,39,3,2,0,0,0,0,235799.0,124838.0,116164.0,106976.0,96938.0,98502.0,13.0,4276.0,3716.0,3600.0,3604.0,105642.0,0.8333333333333334,3,2,779217.0,120851.0,0.15509286886708068,0.9069192307692308,0,1,0.8533651,False Positive
120000.0,2,2,1,40,0,0,0,0,0,0,109399.0,109397.0,36850.0,37739.0,38381.0,39142.0,3900.0,1700.0,1500.0,1400.0,1400.0,1500.0,0.0,0,0,370908.0,11400.0,0.030735384515836812,0.9116583333333333,0,0,0.33429486,True Negative
190000.0,1,3,1,44,-1,2,-1,2,-1,0,291.0,291.0,582.0,291.0,582.0,291.0,0.0,582.0,0.0,582.0,0.0,291.0,0.16666666666666666,2,2,2328.0,1455.0,0.625,0.0015315789473684211,0,1,0.6851693,False Positive
300000.0,2,1,2,39,0,0,0,0,2,0,89792.0,91558.0,93741.0,99802.0,97711.0,99538.0,4500.0,5000.0,8000.0,0.0,4000.0,4200.0,0.3333333333333333,2,1,572142.0,25700.0,0.04491891872996564,0.29930666666666667,0,0,0.36416417,True Negative
50000.0,1,2,2,34,0,-1,0,0,0,0,48973.0,50601.0,49805.0,27605.0,29447.0,30045.0,91000.0,1200.0,600.0,29057.0,1076.0,1300.0,-0.16666666666666666,0,0,236476.0,124233.0,0.5253514098682319,0.97946,0,0,0.3899608,True Negative
20000.0,1,2,1,31,1,4,3,2,0,0,21676.0,21054.0,20442.0,19773.0,20238.0,18062.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,1.6666666666666667,4,4,121245.0,3000.0,0.024743288383026103,1.0838,0,1,0.79412985,False Positive
450000.0,1,2,2,32,0,0,0,0,0,0,166295.0,147549.0,234421.0,240020.0,240016.0,223545.0,5771.0,90000.0,10517.0,8801.0,8265.0,9000.0,0.0,0,0,1251846.0,132354.0,0.10572706227443311,0.36954444444444445,0,0,0.11742012,True Negative
200000.0,2,3,1,38,0,0,0,-1,-1,2,60473.0,151786.0,109495.0,13785.0,22173.0,10482.0,101796.0,29894.0,13943.0,21865.0,0.0,26218.0,0.0,2,1,368194.0,193716.0,0.5261248146357627,0.302365,0,0,0.21945804,True Negative
230000.0,2,2,1,30,-1,-1,-1,0,-1,-1,3686.0,5557.0,5816.0,1288.0,23196.0,15072.0,5619.0,5838.0,7.0,23312.0,15147.0,16518.0,-0.8333333333333334,0,0,54615.0,66441.0,1.2165339192529525,0.01602608695652174,0,0,0.26784292,True Negative
30000.0,2,2,2,36,-1,-1,-1,0,0,-1,390.0,390.0,780.0,390.0,0.0,780.0,390.0,780.0,0.0,0.0,780.0,0.0,-0.6666666666666666,0,0,2730.0,1950.0,0.7142857142857143,0.013,0,1,0.59764004,False Positive
50000.0,2,1,2,27,2,3,2,2,2,2,34044.0,33202.0,34370.0,34806.0,35433.0,36216.0,0.0,2000.0,1300.0,1500.0,1500.0,1500.0,2.1666666666666665,3,6,208071.0,7800.0,0.03748720388713468,0.68088,1,1,0.9090391,True Positive
130000.0,1,3,2,43,1,-1,-1,-2,-1,-1,1018.0,6377.0,-2.0,935.0,4985.0,1212.0,6433.0,2.0,937.0,4990.0,1215.0,9546.0,-0.8333333333333334,1,1,14525.0,23123.0,1.591944922547332,0.007830769230769231,1,0,0.35882595,False Negative
100000.0,2,2,1,28,-1,-1,-1,-1,-1,-1,316.0,316.0,316.0,316.0,2588.0,782.0,316.0,316.0,316.0,2588.0,1098.0,0.0,-1.0,-1,0,4634.0,4634.0,1.0,0.00316,1,0,0.46885058,False Negative
80000.0,1,1,2,31,-1,-1,-1,-1,2,-1,5994.0,32223.0,8308.0,4082.0,538.0,4085.0,13647.0,8314.0,4082.0,0.0,4085.0,0.0,-0.5,2,1,55230.0,30128.0,0.5455006337135615,0.074925,0,0,0.45946696,True Negative
30000.0,1,2,2,32,1,2,2,0,0,0,29095.0,30819.0,29214.0,29478.0,23384.0,22428.0,2500.0,0.0,910.0,1000.0,1000.0,1000.0,0.8333333333333334,2,3,164418.0,6410.0,0.03898599909985525,0.9698333333333333,0,1,0.74290574,False Positive
90000.0,2,2,2,24,0,0,-2,-2,-2,-2,24179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,0,0,24179.0,0.0,0.0,0.26865555555555554,0,0,0.3418766,True Negative
360000.0,2,2,1,46,-1,-1,-1,-1,-1,-1,6402.0,13301.0,3762.0,7483.0,6399.0,9145.0,13389.0,3785.0,7527.0,6418.0,9187.0,15762.0,-1.0,-1,0,46492.0,56068.0,1.2059709197281252,0.017783333333333335,1,0,0.19656864,False Negative
340000.0,2,2,2,29,0,-1,-1,-1,0,0,43733.0,16584.0,16498.0,100928.0,26083.0,20214.0,16787.0,16514.0,100940.0,20229.0,25.0,8.0,-0.5,0,0,224040.0,154503.0,0.6896223888591323,0.1286264705882353,0,0,0.091902494,True Negative
30000.0,2,2,1,43,0,0,0,0,2,2,27862.0,29106.0,29784.0,29884.0,27833.0,29459.0,2000.0,1500.0,2000.0,0.0,3000.0,0.0,0.6666666666666666,2,2,173928.0,8500.0,0.048870797111448414,0.9287333333333333,0,1,0.6127725,False Positive
200000.0,2,2,1,41,0,-1,-1,-1,0,0,6981.0,678.0,1287.0,54531.0,55229.0,56836.0,1000.0,1350.0,54531.0,2200.0,2500.0,2300.0,-0.5,0,0,175542.0,63881.0,0.3639072130886056,0.034905,0,0,0.23533459,True Negative
170000.0,2,1,1,40,-1,-1,-1,-1,-1,-1,511.0,997.0,2446.0,720.0,236.0,210.0,1001.0,2446.0,720.0,236.0,210.0,52.0,-1.0,-1,0,5120.0,4665.0,0.9111328125,0.0030058823529411764,0,0,0.43538058,True Negative
20000.0,2,3,1,53,0,0,0,0,0,0,12197.0,13292.0,14362.0,14821.0,15143.0,15737.0,1600.0,1600.0,1000.0,710.0,1000.0,1000.0,0.0,0,0,85552.0,6910.0,0.08076959042453713,0.60985,0,0,0.42061362,True Negative
300000.0,2,1,1,31,0,0,0,0,0,0,149893.0,152529.0,152882.0,113347.0,114554.0,116357.0,7000.0,6000.0,4084.0,4056.0,4300.0,6609.0,0.0,0,0,799562.0,32049.0,0.04008319554956338,0.49964333333333333,0,0,0.12130317,True Negative
140000.0,2,2,1,26,0,0,0,0,0,0,128720.0,129996.0,132004.0,127275.0,48724.0,48875.0,6450.0,7000.0,5000.0,2000.0,2000.0,2000.0,0.0,0,0,615594.0,24450.0,0.039717736040312285,0.9194285714285715,0,0,0.24490887,True Negative
120000.0,2,2,1,37,0,0,0,2,0,0,12006.0,13024.0,14795.0,14313.0,14762.0,14902.0,1171.0,1942.0,0.0,626.0,478.0,495.0,0.3333333333333333,2,1,83802.0,4712.0,0.05622777499343691,0.10005,0,1,0.6371372,False Positive
80000.0,2,2,1,40,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,540.0,390.0,390.0,390.0,390.0,540.0,390.0,-1.0,-1,0,2490.0,2490.0,1.0,0.004875,0,1,0.5714221,False Positive
50000.0,2,2,1,41,2,2,2,0,0,0,36329.0,36711.0,28415.0,18459.0,16077.0,12428.0,3406.0,0.0,640.0,660.0,296.0,60.0,1.0,2,3,148419.0,5062.0,0.03410614543960005,0.72658,1,1,0.8713539,True Positive
20000.0,2,1,1,34,0,0,0,0,0,0,14676.0,15721.0,19335.0,20029.0,20473.0,19860.0,1286.0,3900.0,1000.0,900.0,900.0,600.0,0.0,0,0,110094.0,8586.0,0.07798790124802442,0.7338,1,0,0.38360175,False Negative
270000.0,2,1,2,29,0,0,0,0,0,0,125120.0,102046.0,91426.0,93262.0,96104.0,98374.0,4000.0,2969.0,3000.0,4000.0,3500.0,3450.0,0.0,0,0,606332.0,20919.0,0.03450090049675755,0.46340740740740743,0,0,0.14648937,True Negative
100000.0,1,2,2,26,-1,2,-1,0,-1,-1,214.0,107.0,214.0,107.0,107.0,38362.0,0.0,214.0,0.0,107.0,38362.0,1600.0,-0.3333333333333333,2,1,39111.0,40283.0,1.0299659942215744,0.00214,1,1,0.6218579,True Positive
130000.0,2,1,2,26,-2,-2,-2,-1,-1,-2,0.0,365.0,894.0,6006.0,1385.0,1666.0,365.0,894.0,6006.0,1385.0,1666.0,0.0,-1.6666666666666667,-1,0,10316.0,10316.0,1.0,0.0,0,0,0.33727837,True Negative
30000.0,2,2,1,38,0,0,0,0,0,0,23819.0,15367.0,10159.0,9859.0,8360.0,4101.0,1553.0,1033.0,381.0,384.0,404.0,1297.0,0.0,0,0,71665.0,5052.0,0.07049466266657364,0.7939666666666667,0,0,0.43018547,True Negative
80000.0,2,2,1,27,0,-1,-1,-1,-1,-1,20417.0,3061.0,7920.0,2830.0,3092.0,2315.0,3082.0,7932.0,2838.0,3112.0,2333.0,0.0,-0.8333333333333334,0,0,39635.0,19297.0,0.4868676674656238,0.2552125,0,0,0.24515961,True Negative
80000.0,2,1,2,26,0,0,0,0,0,0,124224.0,124762.0,125778.0,128293.0,127839.0,128714.0,4574.0,4737.0,5753.0,5000.0,4330.0,4341.0,0.0,0,0,759610.0,28735.0,0.037828622582641094,1.5528,0,0,0.30225644,True Negative
320000.0,1,3,2,28,-1,0,0,-1,-1,0,67264.0,67207.0,0.0,2615.0,221073.0,225361.0,3231.0,0.0,2615.0,228975.0,8176.0,8226.0,-0.5,0,0,583520.0,251223.0,0.43053023032629556,0.2102,0,0,0.20745473,True Negative
500000.0,2,2,2,37,0,0,0,0,0,0,51652.0,29550.0,33040.0,30757.0,35559.0,38981.0,5300.0,4000.0,3000.0,5300.0,5000.0,5000.0,0.0,0,0,219539.0,27600.0,0.12571798177089263,0.103304,0,0,0.10404023,True Negative
130000.0,1,1,2,30,0,0,0,0,0,0,4536.0,5616.0,6455.0,6791.0,6991.0,0.0,1161.0,1000.0,336.0,200.0,0.0,0.0,0.0,0,0,30389.0,2697.0,0.08874921846720853,0.034892307692307695,0,0,0.49153978,True Negative
110000.0,2,2,1,48,0,0,0,0,0,0,108668.0,111162.0,107172.0,107629.0,106628.0,106903.0,4322.0,5369.0,4003.0,3806.0,4050.0,3672.0,0.0,0,0,648162.0,25222.0,0.03891311122836575,0.987890909090909,0,0,0.30585754,True Negative
360000.0,1,2,1,44,1,-1,-1,-1,-1,-1,-3.0,583.0,-17.0,3440.0,1368.0,146.0,586.0,0.0,3457.0,1375.0,200.0,754.0,-0.6666666666666666,1,1,5517.0,6372.0,1.1549755301794453,0.0,0,0,0.43868902,True Negative
500000.0,2,2,1,31,-1,-1,-1,0,0,0,2181.0,5625.0,60201.0,45299.0,40940.0,16923.0,5700.0,60207.0,1000.0,838.0,4476.0,24236.0,-0.5,0,0,171169.0,96457.0,0.5635190951632597,0.004362,0,0,0.14301474,True Negative
100000.0,2,2,1,40,0,0,0,0,0,0,90828.0,83479.0,73749.0,68512.0,72518.0,65890.0,3523.0,3025.0,2344.0,5000.0,3000.0,2000.0,0.0,0,0,454976.0,18892.0,0.0415230693487129,0.90828,0,0,0.2990011,True Negative
70000.0,2,1,2,25,0,0,0,0,0,0,71106.0,67954.0,68976.0,49145.0,49688.0,47780.0,3292.0,3290.0,1706.0,1759.0,1729.0,1717.0,0.0,0,0,354649.0,13493.0,0.03804606808421848,1.0158,0,0,0.31955743,True Negative
190000.0,2,2,2,44,0,0,0,0,0,0,162051.0,168517.0,169675.0,171908.0,153857.0,153988.0,17917.0,7601.0,7602.0,6010.0,6010.0,6001.0,0.0,0,0,979996.0,51141.0,0.05218490687717093,0.8529,0,0,0.22168598,True Negative
180000.0,2,1,2,34,0,0,0,0,0,0,43374.0,38842.0,37895.0,36002.0,31173.0,30832.0,2100.0,2000.0,5000.0,1500.0,1500.0,1500.0,0.0,0,0,218118.0,13600.0,0.062351571167899945,0.24096666666666666,0,0,0.15920092,True Negative
20000.0,1,1,2,42,3,2,2,3,3,3,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,3,6,6300.0,0.0,0.0,0.0525,1,1,0.93468064,True Positive
400000.0,2,1,2,31,-2,-2,-2,-2,-2,-2,203.0,767.0,664.0,1250.0,-10.0,2174.0,770.0,667.0,1256.0,0.0,2184.0,0.0,-2.0,-2,0,5048.0,4877.0,0.9661251980982567,0.0005075,0,0,0.30083057,True Negative
200000.0,2,1,2,30,0,0,0,0,0,0,38540.0,38898.0,39669.0,40167.0,37162.0,36557.0,1928.0,1699.0,1557.0,1279.0,962.0,2178.0,0.0,0,0,230993.0,9603.0,0.04157268834986341,0.1927,0,0,0.16398916,True Negative
50000.0,2,2,2,43,-1,0,0,0,0,0,26342.0,27457.0,27381.0,17930.0,18128.0,18490.0,1547.0,1251.0,1200.0,600.0,627.0,759.0,-0.16666666666666666,0,0,135728.0,5984.0,0.04408817635270541,0.52684,0,0,0.36347613,True Negative
240000.0,2,3,2,37,1,-2,-1,-1,-1,-1,-3.0,-3.0,2486.0,2500.0,580.0,490.0,0.0,2489.0,2500.0,580.0,490.0,177.0,-0.8333333333333334,1,1,6050.0,6236.0,1.0307438016528925,0.0,0,0,0.44293678,True Negative
200000.0,1,1,2,37,0,0,0,0,0,0,118134.0,126591.0,134110.0,139209.0,135902.0,138997.0,15034.0,20038.0,20019.0,5014.0,10047.0,10238.0,0.0,0,0,792943.0,80390.0,0.10138181432965547,0.59067,0,0,0.12977862,True Negative
160000.0,2,2,2,25,0,0,0,0,0,0,45835.0,45474.0,42601.0,33581.0,29827.0,19056.0,2000.0,2000.0,1400.0,600.0,0.0,0.0,0.0,0,0,216374.0,6000.0,0.027729764204571714,0.28646875,0,0,0.19444285,True Negative
50000.0,1,1,1,32,0,0,0,0,0,0,25411.0,26989.0,28245.0,29176.0,28696.0,29321.0,2000.0,2000.0,1500.0,1000.0,913.0,1800.0,0.0,0,0,167838.0,9213.0,0.054892217495442035,0.50822,1,0,0.27835327,False Negative
260000.0,2,1,2,26,0,0,0,0,0,0,144112.0,144619.0,142380.0,141746.0,112938.0,110346.0,5033.0,5046.0,4573.0,4000.0,3800.0,4000.0,0.0,0,0,796141.0,26452.0,0.03322527039808275,0.5542769230769231,0,0,0.17919469,True Negative
30000.0,2,2,2,24,0,0,0,2,0,0,28218.0,28704.0,30428.0,28914.0,29357.0,29955.0,2000.0,3600.0,0.0,1200.0,1200.0,1300.0,0.3333333333333333,2,1,175576.0,9300.0,0.05296851505900579,0.9406,0,1,0.51669556,False Positive
150000.0,2,1,2,36,0,0,0,0,0,2,127204.0,247984.0,125502.0,129589.0,133145.0,139322.0,5900.0,5000.0,6163.0,7200.0,10500.0,4900.0,0.3333333333333333,2,1,902746.0,39663.0,0.0439359465453184,0.8480266666666667,1,0,0.38952804,False Negative
60000.0,1,1,2,39,1,2,0,0,0,0,60037.0,50524.0,58025.0,59724.0,28575.0,39402.0,0.0,9000.0,3000.0,1200.0,11500.0,3000.0,0.5,2,2,296287.0,27700.0,0.0934904332623436,1.0006166666666667,1,1,0.6167022,True Positive
90000.0,2,1,2,24,2,2,2,2,0,0,14085.0,13558.0,12193.0,12986.0,11831.0,12488.0,0.0,2000.0,1300.0,700.0,1000.0,3500.0,1.3333333333333333,2,4,77141.0,8500.0,0.11018783785535578,0.1565,1,1,0.91274416,True Positive
30000.0,2,3,1,29,1,2,2,2,2,2,27705.0,28452.0,29693.0,30206.0,30309.0,28218.0,1500.0,2000.0,1500.0,1044.0,0.0,2000.0,1.8333333333333333,2,6,174583.0,8044.0,0.04607550563342364,0.9235,1,1,0.7891951,True Positive
420000.0,2,1,1,32,-1,-1,-2,-2,-2,-2,8871.0,358.0,0.0,0.0,20.0,0.0,358.0,0.0,0.0,20.0,0.0,0.0,-1.6666666666666667,-1,0,9249.0,378.0,0.04086928316574765,0.021121428571428572,0,0,0.31813273,True Negative
110000.0,1,2,2,24,2,2,2,2,2,2,101402.0,104878.0,105325.0,102220.0,107970.0,103301.0,6600.0,3700.0,0.0,7500.0,0.0,3906.0,2.0,2,6,625096.0,21706.0,0.03472426635268823,0.9218363636363637,0,1,0.8861602,False Positive
20000.0,1,2,2,22,0,0,0,0,0,0,4341.0,5356.0,6376.0,7382.0,7375.0,7531.0,1245.0,1265.0,1271.0,264.0,275.0,900.0,0.0,0,0,38361.0,5220.0,0.13607570188472667,0.21705,0,0,0.4758086,True Negative
500000.0,2,1,2,42,0,0,0,0,0,0,237066.0,171440.0,177859.0,159518.0,186563.0,168083.0,20000.0,50000.0,10000.0,50000.0,20000.0,50000.0,0.0,0,0,1100529.0,200000.0,0.18173078583117755,0.474132,0,0,0.09227614,True Negative
70000.0,2,2,2,25,1,2,0,0,0,0,73167.0,70238.0,70640.0,71298.0,70930.0,72491.0,0.0,2600.0,3000.0,3000.0,6000.0,0.0,0.5,2,2,428764.0,14600.0,0.03405136625276376,1.0452428571428571,0,1,0.66963005,False Positive
60000.0,1,3,2,24,-1,0,0,0,0,0,15527.0,16882.0,18190.0,27465.0,27643.0,27816.0,2000.0,2000.0,10000.0,991.0,1010.0,989.0,-0.16666666666666666,0,0,133523.0,16990.0,0.12724399541652,0.2587833333333333,0,0,0.26166567,True Negative
210000.0,2,4,2,32,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2,0,0.0,0.0,0.0,0.0,0,0,0.2778147,True Negative
200000.0,2,1,2,45,-1,-1,-1,-2,-2,-2,2377.0,221.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,-1.5,-1,0,2598.0,221.0,0.08506543494996151,0.011885,0,0,0.41579017,True Negative
170000.0,2,1,2,23,0,0,0,0,0,0,15639.0,14431.0,15437.0,13838.0,14915.0,10090.0,1265.0,3437.0,2115.0,2920.0,1500.0,1053.0,0.0,0,0,84350.0,12290.0,0.14570243034973326,0.09199411764705882,0,0,0.19442128,True Negative
200000.0,2,3,1,50,0,0,0,0,0,0,162296.0,169288.0,168430.0,100175.0,95267.0,87086.0,13000.0,6900.0,4200.0,3000.0,3200.0,6000.0,0.0,0,0,782542.0,36300.0,0.04638728656097692,0.81148,0,0,0.20808837,True Negative
500000.0,1,1,2,36,0,0,0,0,0,0,34639.0,41481.0,25747.0,5749.0,10370.0,14161.0,10010.0,8078.0,2000.0,5000.0,6000.0,15000.0,0.0,0,0,132147.0,46088.0,0.348763119858945,0.069278,0,0,0.11780577,True Negative
80000.0,1,2,2,27,0,0,0,0,0,2,48329.0,45920.0,47186.0,46882.0,49170.0,48269.0,5004.0,5013.0,5000.0,4000.0,0.0,2002.0,0.3333333333333333,2,1,285756.0,21019.0,0.0735557608589146,0.6041125,0,0,0.41752565,True Negative
50000.0,2,2,2,23,0,0,0,0,0,0,49809.0,50364.0,38429.0,18815.0,18305.0,19013.0,2040.0,2766.0,1690.0,1000.0,1000.0,1000.0,0.0,0,0,194735.0,9496.0,0.048763704521529255,0.99618,0,0,0.374574,True Negative
